Timestamp,Mode,FPS,Contrast_Gain,Visibility_Score
01:02:45,AI MODE: FOGGY (Aggressive DCP),14.85,-3.2,30.49
01:02:45,AI MODE: FOGGY (Aggressive DCP),15.18,-3.24,30.39
01:02:45,AI MODE: FOGGY (Aggressive DCP),5.12,-3.33,30.64
01:02:45,AI MODE: FOGGY (Aggressive DCP),15.82,-3.44,30.75
01:02:45,AI MODE: FOGGY (Aggressive DCP),15.78,-3.51,30.6
01:02:46,AI MODE: FOGGY (Aggressive DCP),5.35,-3.57,30.38
01:02:46,AI MODE: FOGGY (Aggressive DCP),15.52,-3.67,30.41
01:02:46,AI MODE: FOGGY (Aggressive DCP),16.06,-3.83,30.58
01:02:46,AI MODE: FOGGY (Aggressive DCP),4.23,-4.0,30.68
01:02:46,AI MODE: FOGGY (Aggressive DCP),14.94,-3.7,30.43
01:02:46,AI MODE: FOGGY (Aggressive DCP),15.17,-3.72,30.24
01:02:46,AI MODE: FOGGY (Aggressive DCP),4.76,-3.69,30.22
01:02:47,AI MODE: FOGGY (Aggressive DCP),14.89,-3.58,30.1
01:02:47,AI MODE: FOGGY (Aggressive DCP),15.37,-3.24,30.14
01:02:47,AI MODE: FOGGY (Aggressive DCP),4.88,-3.41,29.9
01:02:47,AI MODE: FOGGY (Aggressive DCP),15.86,-3.76,29.98
01:02:47,AI MODE: FOGGY (Aggressive DCP),15.91,-3.81,30.09
01:02:47,AI MODE: FOGGY (Aggressive DCP),5.51,-3.94,29.8
01:02:47,AI MODE: FOGGY (Aggressive DCP),10.59,-4.2,29.88
01:02:47,AI MODE: FOGGY (Aggressive DCP),14.5,-4.52,30.06
01:02:48,AI MODE: FOGGY (Aggressive DCP),5.16,-4.62,30.13
01:02:48,AI MODE: FOGGY (Aggressive DCP),16.07,-4.82,30.05
01:02:48,AI MODE: FOGGY (Aggressive DCP),16.35,-5.04,30.19
01:02:48,AI MODE: FOGGY (Aggressive DCP),5.63,-5.55,30.5
01:02:48,AI MODE: FOGGY (Aggressive DCP),16.31,-5.38,30.52
01:02:48,AI MODE: FOGGY (Aggressive DCP),15.91,-5.14,30.38
01:02:48,AI MODE: FOGGY (Aggressive DCP),5.54,-4.53,30.42
01:02:48,AI MODE: FOGGY (Aggressive DCP),15.56,-4.86,30.5
01:02:48,AI MODE: FOGGY (Aggressive DCP),11.15,-4.84,30.53
01:02:49,AI MODE: FOGGY (Aggressive DCP),5.04,-4.26,30.53
01:02:49,AI MODE: FOGGY (Aggressive DCP),15.29,-4.73,30.9
01:02:49,AI MODE: FOGGY (Aggressive DCP),15.87,-5.24,31.01
01:02:49,AI MODE: FOGGY (Aggressive DCP),5.56,-4.99,30.82
01:02:49,AI MODE: FOGGY (Aggressive DCP),16.73,-4.45,30.82
01:02:49,AI MODE: FOGGY (Aggressive DCP),16.34,-4.69,31.2
01:02:49,AI MODE: FOGGY (Aggressive DCP),5.47,-5.44,31.18
01:02:49,AI MODE: FOGGY (Aggressive DCP),16.32,-5.79,31.48
01:02:50,AI MODE: FOGGY (Aggressive DCP),16.73,-6.16,31.67
01:02:50,AI MODE: FOGGY (Aggressive DCP),4.8,-6.62,31.76
01:02:50,AI MODE: FOGGY (Aggressive DCP),16.16,-6.94,31.54
01:02:50,AI MODE: FOGGY (Aggressive DCP),16.29,-6.98,31.69
01:02:50,AI MODE: FOGGY (Aggressive DCP),5.53,-7.34,31.55
01:02:50,AI MODE: FOGGY (Aggressive DCP),15.87,-7.81,31.68
01:02:50,AI MODE: FOGGY (Aggressive DCP),16.07,-8.09,31.45
01:02:50,AI MODE: FOGGY (Aggressive DCP),5.46,-8.37,31.8
01:02:51,AI MODE: FOGGY (Aggressive DCP),15.87,-8.26,31.65
01:02:51,AI MODE: FOGGY (Aggressive DCP),16.05,-8.15,31.85
01:02:51,AI MODE: FOGGY (Aggressive DCP),5.03,-7.98,31.91
01:02:51,AI MODE: FOGGY (Aggressive DCP),9.67,-6.86,32.35
01:02:51,AI MODE: FOGGY (Aggressive DCP),16.01,-4.64,31.78
01:02:51,AI MODE: FOGGY (Aggressive DCP),5.09,-0.77,31.52
01:02:51,AI MODE: FOGGY (Aggressive DCP),14.45,1.89,30.43
01:02:51,AI MODE: FOGGY (Aggressive DCP),15.74,8.74,29.83
01:02:52,AI MODE: FOGGY (Aggressive DCP),5.34,8.95,29.37
01:02:52,AI MODE: FOGGY (Aggressive DCP),15.98,8.32,29.39
01:02:52,AI MODE: FOGGY (Aggressive DCP),14.33,7.44,29.22
01:02:52,AI MODE: FOGGY (Aggressive DCP),5.15,12.68,28.63
01:02:52,AI MODE: FOGGY (Aggressive DCP),15.81,10.79,28.33
01:02:52,AI MODE: FOGGY (Aggressive DCP),11.07,7.86,28.74
01:02:52,AI MODE: FOGGY (Aggressive DCP),5.61,6.08,28.3
01:02:52,AI MODE: FOGGY (Aggressive DCP),16.14,3.82,28.97
01:02:53,AI MODE: FOGGY (Aggressive DCP),16.51,2.72,29.02
01:02:53,AI MODE: FOGGY (Aggressive DCP),5.63,1.86,29.0
01:02:53,AI MODE: FOGGY (Aggressive DCP),15.93,1.69,29.29
01:02:53,AI MODE: FOGGY (Aggressive DCP),16.77,1.21,29.88
01:02:53,AI MODE: FOGGY (Aggressive DCP),5.01,0.48,29.59
01:02:53,AI MODE: FOGGY (Aggressive DCP),16.03,-0.03,29.9
01:02:53,AI MODE: FOGGY (Aggressive DCP),16.02,-1.06,30.07
01:02:53,AI MODE: FOGGY (Aggressive DCP),4.83,-2.06,30.31
01:02:54,AI MODE: FOGGY (Aggressive DCP),16.64,-3.48,30.43
01:02:54,AI MODE: FOGGY (Aggressive DCP),16.76,-4.64,30.48
01:02:54,AI MODE: FOGGY (Aggressive DCP),5.21,-6.05,30.89
01:02:54,AI MODE: FOGGY (Aggressive DCP),15.84,-6.03,31.43
01:02:54,AI MODE: FOGGY (Aggressive DCP),16.08,-7.02,31.71
01:02:54,AI MODE: FOGGY (Aggressive DCP),5.8,-7.92,31.61
01:02:54,AI MODE: FOGGY (Aggressive DCP),16.63,-8.97,32.11
01:02:54,AI MODE: FOGGY (Aggressive DCP),16.32,-9.14,32.58
01:02:54,AI MODE: FOGGY (Aggressive DCP),5.59,-9.62,32.79
01:02:55,AI MODE: FOGGY (Aggressive DCP),11.21,-9.75,32.57
01:02:55,AI MODE: FOGGY (Aggressive DCP),16.55,-10.28,32.8
01:02:55,AI MODE: FOGGY (Aggressive DCP),5.47,-8.96,32.76
01:02:55,AI MODE: FOGGY (Aggressive DCP),16.18,-9.82,33.04
01:02:55,AI MODE: FOGGY (Aggressive DCP),15.77,-10.86,33.36
01:02:55,AI MODE: FOGGY (Aggressive DCP),5.27,-12.05,33.87
01:02:55,AI MODE: FOGGY (Aggressive DCP),15.65,-12.26,34.14
01:02:55,AI MODE: FOGGY (Aggressive DCP),14.22,-13.1,34.5
01:02:56,AI MODE: FOGGY (Aggressive DCP),4.99,-13.98,34.37
01:02:56,AI MODE: FOGGY (Aggressive DCP),15.98,-15.04,34.73
01:02:56,AI MODE: FOGGY (Aggressive DCP),11.44,-13.89,34.94
01:02:56,AI MODE: FOGGY (Aggressive DCP),5.49,-13.24,35.05
01:02:56,AI MODE: FOGGY (Aggressive DCP),16.45,-13.09,34.89
01:02:56,AI MODE: FOGGY (Aggressive DCP),16.79,-13.06,35.24
01:02:56,AI MODE: FOGGY (Aggressive DCP),5.74,-9.93,35.47
01:02:56,AI MODE: FOGGY (Aggressive DCP),16.76,-9.87,35.55
01:02:56,AI MODE: FOGGY (Aggressive DCP),15.34,-9.69,35.38
01:02:57,AI MODE: FOGGY (Aggressive DCP),5.4,-9.74,35.74
01:02:57,AI MODE: FOGGY (Aggressive DCP),16.24,-7.56,35.55
01:02:57,AI MODE: FOGGY (Aggressive DCP),16.13,-7.24,35.76
01:02:57,AI MODE: FOGGY (Aggressive DCP),4.89,-6.78,35.63
01:02:57,AI MODE: FOGGY (Aggressive DCP),16.01,-6.79,35.81
01:02:57,AI MODE: FOGGY (Aggressive DCP),15.14,-4.41,36.51
01:02:57,AI MODE: FOGGY (Aggressive DCP),5.38,-4.08,36.78
01:02:57,AI MODE: FOGGY (Aggressive DCP),16.28,-3.98,36.99
01:02:58,AI MODE: FOGGY (Aggressive DCP),16.4,-4.02,37.11
01:02:58,AI MODE: FOGGY (Aggressive DCP),5.61,-1.6,37.04
01:02:58,AI MODE: FOGGY (Aggressive DCP),16.74,-1.28,37.21
01:02:58,AI MODE: FOGGY (Aggressive DCP),15.31,-1.16,37.11
01:02:58,AI MODE: FOGGY (Aggressive DCP),5.39,-1.3,37.48
01:02:58,AI MODE: FOGGY (Aggressive DCP),10.77,1.4,37.67
01:02:58,AI MODE: FOGGY (Aggressive DCP),15.85,1.54,37.87
01:02:58,AI MODE: FOGGY (Aggressive DCP),5.48,1.69,37.78
01:02:59,AI MODE: FOGGY (Aggressive DCP),16.04,1.69,38.02
01:02:59,AI MODE: FOGGY (Aggressive DCP),16.94,3.76,38.21
01:02:59,AI MODE: FOGGY (Aggressive DCP),5.77,4.15,38.44
01:02:59,AI MODE: FOGGY (Aggressive DCP),16.68,4.36,38.47
01:02:59,AI MODE: FOGGY (Aggressive DCP),16.74,4.54,38.6
01:02:59,AI MODE: FOGGY (Aggressive DCP),5.72,5.61,39.84
01:02:59,AI MODE: FOGGY (Aggressive DCP),16.37,6.05,40.11
01:02:59,AI MODE: FOGGY (Aggressive DCP),10.87,6.42,39.86
01:03:00,AI MODE: FOGGY (Aggressive DCP),5.26,6.5,39.96
01:03:00,AI MODE: FOGGY (Aggressive DCP),15.66,8.52,40.4
01:03:00,AI MODE: FOGGY (Aggressive DCP),15.9,8.88,40.2
01:03:00,AI MODE: FOGGY (Aggressive DCP),5.1,9.14,39.93
01:03:00,AI MODE: FOGGY (Aggressive DCP),15.57,9.04,40.22
01:03:00,AI MODE: FOGGY (Aggressive DCP),14.53,9.17,40.98
01:03:00,AI MODE: FOGGY (Aggressive DCP),5.15,9.22,40.82
01:03:00,AI MODE: FOGGY (Aggressive DCP),15.39,9.23,40.67
01:03:00,AI MODE: FOGGY (Aggressive DCP),15.86,9.44,40.47
01:03:01,AI MODE: FOGGY (Aggressive DCP),4.86,9.9,41.75
01:03:01,AI MODE: FOGGY (Aggressive DCP),16.52,10.44,41.09
01:03:01,AI MODE: FOGGY (Aggressive DCP),16.4,10.37,41.07
01:03:01,AI MODE: FOGGY (Aggressive DCP),5.68,10.45,40.81
01:03:01,AI MODE: FOGGY (Aggressive DCP),16.92,8.14,43.29
01:03:01,AI MODE: FOGGY (Aggressive DCP),16.24,8.24,42.95
01:03:01,AI MODE: FOGGY (Aggressive DCP),4.52,8.02,43.2
01:03:01,AI MODE: FOGGY (Aggressive DCP),15.43,8.21,42.87
01:03:02,AI MODE: FOGGY (Aggressive DCP),14.96,9.71,43.28
01:03:02,AI MODE: FOGGY (Aggressive DCP),5.27,9.86,42.88
01:03:02,AI MODE: FOGGY (Aggressive DCP),11.05,10.0,42.65
01:03:02,AI MODE: FOGGY (Aggressive DCP),16.69,9.95,42.92
01:03:02,AI MODE: FOGGY (Aggressive DCP),5.48,9.08,45.12
01:03:02,AI MODE: FOGGY (Aggressive DCP),15.68,9.06,45.05
01:03:02,AI MODE: FOGGY (Aggressive DCP),16.24,9.07,44.58
01:03:02,AI MODE: FOGGY (Aggressive DCP),5.59,8.97,44.92
01:03:03,AI MODE: FOGGY (Aggressive DCP),16.52,10.69,44.61
01:03:03,AI MODE: FOGGY (Aggressive DCP),16.36,10.67,44.74
01:03:03,AI MODE: FOGGY (Aggressive DCP),5.18,10.63,44.96
01:03:03,AI MODE: FOGGY (Aggressive DCP),15.77,10.49,45.67
01:03:03,AI MODE: FOGGY (Aggressive DCP),11.22,10.08,46.73
01:03:03,AI MODE: FOGGY (Aggressive DCP),5.58,10.21,46.7
01:03:03,AI MODE: FOGGY (Aggressive DCP),16.87,10.36,46.38
01:03:03,AI MODE: FOGGY (Aggressive DCP),16.33,10.31,46.37
01:03:04,AI MODE: FOGGY (Aggressive DCP),5.37,11.78,46.57
01:03:04,AI MODE: FOGGY (Aggressive DCP),16.26,11.89,46.57
01:03:04,AI MODE: FOGGY (Aggressive DCP),16.6,11.87,46.4
01:03:04,AI MODE: FOGGY (Aggressive DCP),5.46,11.93,46.91
01:03:04,AI MODE: FOGGY (Aggressive DCP),16.13,11.1,47.73
01:03:04,AI MODE: FOGGY (Aggressive DCP),15.64,11.14,47.73
01:03:04,AI MODE: CLEAR (Pass-Through),5.55,0.0,100.0
01:03:04,AI MODE: CLEAR (Pass-Through),60.65,0.0,100.0
01:03:04,AI MODE: CLEAR (Pass-Through),58.06,0.0,100.0
01:03:04,AI MODE: CLEAR (Pass-Through),6.72,0.0,100.0
01:03:05,AI MODE: CLEAR (Pass-Through),56.14,0.0,100.0
01:03:05,AI MODE: CLEAR (Pass-Through),59.21,0.0,100.0
01:03:05,AI MODE: CLEAR (Pass-Through),6.93,0.0,100.0
01:03:05,AI MODE: CLEAR (Pass-Through),56.8,0.0,100.0
01:03:05,AI MODE: CLEAR (Pass-Through),56.63,0.0,100.0
01:03:05,AI MODE: CLEAR (Pass-Through),6.74,0.0,100.0
01:03:05,AI MODE: CLEAR (Pass-Through),20.68,0.0,100.0
01:03:05,AI MODE: CLEAR (Pass-Through),55.93,0.0,100.0
01:03:05,AI MODE: CLEAR (Pass-Through),6.87,0.0,100.0
01:03:05,AI MODE: CLEAR (Pass-Through),58.05,0.0,100.0
01:03:05,AI MODE: CLEAR (Pass-Through),52.29,0.0,100.0
01:03:05,AI MODE: CLEAR (Pass-Through),7.03,0.0,100.0
01:03:05,AI MODE: CLEAR (Pass-Through),58.42,0.0,100.0
01:03:05,AI MODE: CLEAR (Pass-Through),55.69,0.0,100.0
01:03:06,AI MODE: CLEAR (Pass-Through),6.65,0.0,100.0
01:03:06,AI MODE: CLEAR (Pass-Through),56.94,0.0,100.0
01:03:06,AI MODE: CLEAR (Pass-Through),20.97,0.0,100.0
01:03:06,AI MODE: CLEAR (Pass-Through),7.01,0.0,100.0
01:03:06,AI MODE: CLEAR (Pass-Through),58.54,0.0,100.0
01:03:06,AI MODE: CLEAR (Pass-Through),58.15,0.0,100.0
01:03:06,AI MODE: CLEAR (Pass-Through),7.03,0.0,100.0
01:03:06,AI MODE: CLEAR (Pass-Through),60.68,0.0,100.0
01:03:06,AI MODE: CLEAR (Pass-Through),52.52,0.0,100.0
01:03:06,AI MODE: CLEAR (Pass-Through),6.98,0.0,100.0
01:03:06,AI MODE: CLEAR (Pass-Through),59.52,0.0,100.0
01:03:06,AI MODE: CLEAR (Pass-Through),58.86,0.0,100.0
01:03:07,AI MODE: CLEAR (Pass-Through),5.94,0.0,100.0
01:03:07,AI MODE: CLEAR (Pass-Through),55.1,0.0,100.0
01:03:07,AI MODE: CLEAR (Pass-Through),60.0,0.0,100.0
01:03:07,AI MODE: CLEAR (Pass-Through),7.05,0.0,100.0
01:03:07,AI MODE: CLEAR (Pass-Through),57.7,0.0,100.0
01:03:07,AI MODE: CLEAR (Pass-Through),56.94,0.0,100.0
01:03:07,AI MODE: CLEAR (Pass-Through),7.15,0.0,100.0
01:03:07,AI MODE: CLEAR (Pass-Through),58.12,0.0,100.0
01:03:07,AI MODE: CLEAR (Pass-Through),57.62,0.0,100.0
01:03:07,AI MODE: CLEAR (Pass-Through),7.06,0.0,100.0
01:03:07,AI MODE: CLEAR (Pass-Through),21.09,0.0,100.0
01:03:07,AI MODE: CLEAR (Pass-Through),57.6,0.0,100.0
01:03:08,AI MODE: CLEAR (Pass-Through),7.0,0.0,100.0
01:03:08,AI MODE: CLEAR (Pass-Through),58.6,0.0,100.0
01:03:08,AI MODE: CLEAR (Pass-Through),52.59,0.0,100.0
01:03:08,AI MODE: CLEAR (Pass-Through),6.56,0.0,100.0
01:03:08,AI MODE: CLEAR (Pass-Through),58.68,0.0,100.0
01:03:08,AI MODE: CLEAR (Pass-Through),57.54,0.0,100.0
01:03:08,AI MODE: CLEAR (Pass-Through),6.98,0.0,100.0
01:03:08,AI MODE: CLEAR (Pass-Through),62.14,0.0,100.0
01:03:08,AI MODE: CLEAR (Pass-Through),21.0,0.0,100.0
01:03:08,AI MODE: CLEAR (Pass-Through),7.13,0.0,100.0
01:03:08,AI MODE: CLEAR (Pass-Through),54.62,0.0,100.0
01:03:08,AI MODE: CLEAR (Pass-Through),53.5,0.0,100.0
01:03:08,AI MODE: CLEAR (Pass-Through),6.46,0.0,100.0
01:03:08,AI MODE: CLEAR (Pass-Through),53.8,0.0,100.0
01:03:09,AI MODE: CLEAR (Pass-Through),59.14,0.0,100.0
01:03:09,AI MODE: CLEAR (Pass-Through),6.36,0.0,100.0
01:03:09,AI MODE: CLEAR (Pass-Through),54.07,0.0,100.0
01:03:09,AI MODE: CLEAR (Pass-Through),54.76,0.0,100.0
01:03:09,AI MODE: CLEAR (Pass-Through),5.88,0.0,100.0
01:03:09,AI MODE: CLEAR (Pass-Through),59.22,0.0,100.0
01:03:09,AI MODE: CLEAR (Pass-Through),59.03,0.0,100.0
01:03:09,AI MODE: CLEAR (Pass-Through),6.91,0.0,100.0
01:03:09,AI MODE: CLEAR (Pass-Through),59.67,0.0,100.0
01:03:09,AI MODE: CLEAR (Pass-Through),60.68,0.0,100.0
01:03:09,AI MODE: CLEAR (Pass-Through),6.88,0.0,100.0
01:03:09,AI MODE: CLEAR (Pass-Through),56.15,0.0,100.0
01:03:09,AI MODE: CLEAR (Pass-Through),56.27,0.0,100.0
01:03:10,AI MODE: CLEAR (Pass-Through),6.86,0.0,100.0
01:03:10,AI MODE: CLEAR (Pass-Through),20.65,0.0,100.0
01:03:10,AI MODE: CLEAR (Pass-Through),59.37,0.0,100.0
01:03:10,AI MODE: CLEAR (Pass-Through),6.97,0.0,100.0
01:03:10,AI MODE: CLEAR (Pass-Through),57.01,0.0,100.0
01:03:10,AI MODE: CLEAR (Pass-Through),55.35,0.0,100.0
01:03:10,AI MODE: CLEAR (Pass-Through),7.0,0.0,100.0
01:03:10,AI MODE: CLEAR (Pass-Through),59.8,0.0,100.0
01:03:10,AI MODE: CLEAR (Pass-Through),54.87,0.0,100.0
01:03:10,AI MODE: CLEAR (Pass-Through),7.02,0.0,100.0
01:03:10,AI MODE: CLEAR (Pass-Through),55.12,0.0,100.0
01:03:10,AI MODE: CLEAR (Pass-Through),20.43,0.0,100.0
01:03:11,AI MODE: CLEAR (Pass-Through),7.01,0.0,100.0
01:03:11,AI MODE: CLEAR (Pass-Through),57.55,0.0,100.0
01:03:11,AI MODE: CLEAR (Pass-Through),53.8,0.0,100.0
01:03:11,AI MODE: CLEAR (Pass-Through),6.76,0.0,100.0
01:03:11,AI MODE: CLEAR (Pass-Through),58.06,0.0,100.0
01:03:11,AI MODE: CLEAR (Pass-Through),55.9,0.0,100.0
01:03:11,AI MODE: CLEAR (Pass-Through),7.01,0.0,100.0
01:03:11,AI MODE: CLEAR (Pass-Through),55.31,0.0,100.0
01:03:11,AI MODE: CLEAR (Pass-Through),54.89,0.0,100.0
01:03:11,AI MODE: CLEAR (Pass-Through),5.92,0.0,100.0
01:03:11,AI MODE: CLEAR (Pass-Through),57.88,0.0,100.0
01:03:11,AI MODE: CLEAR (Pass-Through),58.46,0.0,100.0
01:03:11,AI MODE: CLEAR (Pass-Through),6.74,0.0,100.0
01:03:12,AI MODE: CLEAR (Pass-Through),55.36,0.0,100.0
01:03:12,AI MODE: CLEAR (Pass-Through),52.52,0.0,100.0
01:03:12,AI MODE: CLEAR (Pass-Through),6.86,0.0,100.0
01:03:12,AI MODE: CLEAR (Pass-Through),50.92,0.0,100.0
01:03:12,AI MODE: CLEAR (Pass-Through),54.78,0.0,100.0
01:03:12,AI MODE: CLEAR (Pass-Through),6.93,0.0,100.0
01:03:12,AI MODE: CLEAR (Pass-Through),20.16,0.0,100.0
01:03:12,AI MODE: CLEAR (Pass-Through),54.38,0.0,100.0
01:03:12,AI MODE: CLEAR (Pass-Through),6.94,0.0,100.0
01:03:12,AI MODE: CLEAR (Pass-Through),55.57,0.0,100.0
01:03:12,AI MODE: CLEAR (Pass-Through),53.99,0.0,100.0
01:03:12,AI MODE: CLEAR (Pass-Through),7.08,0.0,100.0
01:03:12,AI MODE: CLEAR (Pass-Through),60.75,0.0,100.0
01:03:12,AI MODE: CLEAR (Pass-Through),59.37,0.0,100.0
01:03:13,AI MODE: CLEAR (Pass-Through),7.02,0.0,100.0
01:03:13,AI MODE: CLEAR (Pass-Through),52.87,0.0,100.0
01:03:13,AI MODE: CLEAR (Pass-Through),19.46,0.0,100.0
01:03:13,AI MODE: CLEAR (Pass-Through),6.57,0.0,100.0
01:03:13,AI MODE: CLEAR (Pass-Through),50.99,0.0,100.0
01:03:13,AI MODE: CLEAR (Pass-Through),54.74,0.0,100.0
01:03:13,AI MODE: CLEAR (Pass-Through),6.69,0.0,100.0
01:03:13,AI MODE: CLEAR (Pass-Through),55.54,0.0,100.0
01:03:13,AI MODE: CLEAR (Pass-Through),54.95,0.0,100.0
01:03:13,AI MODE: CLEAR (Pass-Through),6.8,0.0,100.0
01:03:13,AI MODE: CLEAR (Pass-Through),60.01,0.0,100.0
01:03:13,AI MODE: CLEAR (Pass-Through),56.68,0.0,100.0
01:03:14,AI MODE: CLEAR (Pass-Through),5.91,0.0,100.0
01:03:14,AI MODE: CLEAR (Pass-Through),55.66,0.0,100.0
